1.000000000000000000e+00
9.999999998007556012e-01
3.924328414961555378e-01
9.592956102628503734e-01
9.999999773251246893e-01
8.916831281803011544e-01
9.999644659872922725e-01
9.999686296895684556e-01
9.998908972767182046e-01
8.073446461223914294e-01
9.999849016038316885e-01
1.077915406655481911e-01
9.994448669684200537e-01
9.999999999996755928e-01
9.409352974457680929e-01
9.999006300576921413e-01
9.999999999995455857e-01
2.994980170882874937e-01
7.500309630274506478e-01
1.867219391145753526e-01
9.999998457570293819e-01
9.616708376550626713e-01
9.182131636876342817e-01
9.971425832867549799e-01
9.150490948984447703e-01
9.132659175847674948e-01
6.500425768355568845e-01
3.184995813915285634e-01
9.760372900178401201e-01
9.999120600208495357e-01
9.999940108666097727e-01
9.999805776943945235e-01
9.999983307602514637e-01
9.999490046740765470e-01
1.987534290644216162e-01
9.999996794211086781e-01
9.999732597954358315e-01
9.999999849912177829e-01
9.668002248940564813e-01
9.999504727739358945e-01
5.030386736508447587e-01
8.334402338974655766e-01
4.903277426562742125e-01
9.999889137138071593e-01
9.999395273776446880e-01
8.127503597097489596e-01
9.999999964156658372e-01
8.764240612108615824e-01
9.999914665353586418e-01
9.999994270509187100e-01
9.999812431985420913e-01
8.065282720746174139e-01
9.999434221753521479e-01
4.584979580315472480e-01
9.999999607220365627e-01
9.998954084429467759e-01
7.460663351359801965e-01
9.994479297004837948e-01
9.446015440690609388e-01
2.278854349162077186e-01
1.533350340837353887e-01
9.999651738342554275e-01
9.999956696015738222e-01
9.999992303932521143e-01
9.999994685003034123e-01
9.999999999994506616e-01
6.752632114278787068e-01
4.170481108292199979e-01
9.982108965571090398e-01
9.999712185802014375e-01
9.922776395610366507e-01
9.999682166432586339e-01
9.999283920757902067e-01
9.999588908377082808e-01
9.999946213394333983e-01
9.999999999991895372e-01
9.999999999975613951e-01
6.175515273820602058e-01
9.999999999929083394e-01
9.999999743653675832e-01
9.997600221934724862e-01
9.999999997940344221e-01
5.276592618108213451e-01
9.999904600363701546e-01
9.999999999985508259e-01
3.136453141459432103e-01
7.808149100230713513e-01
9.999999977770225312e-01
7.824680311853360326e-02
9.999999270489150494e-01
3.901452485225056499e-01
9.999999999988331556e-01
9.996946447908692246e-01
9.999546708513569193e-01
9.999411269328211116e-01
3.910452294980586441e-01
8.119668989996978725e-01
9.999999995591956070e-01
9.999473639887371812e-01
5.257507219184444081e-01
